Time,MAX,MIN,AVG
24.39,0.062359564,-0.009929674,0.027126154
24.395,0.061752096,-0.012359565,0.027126154
24.4,0.063574515,-0.007196048,0.027126154
24.405,0.061752096,-0.005069895,0.027126154
24.41,0.066915609,-0.009322202,0.027126154
24.415,0.063878246,-0.00871473,0.027126154
24.42,0.062359564,-0.015396928,0.027126154
24.425,0.065396927,-0.009322202,0.027126154
24.43,0.06296704,-0.009322202,0.02742989
24.435,0.066308141,-0.005981104,0.027126154
24.44,0.066915609,-0.006588576,0.027126154
24.445,0.063270777,-0.009929674,0.027126154
24.45,0.05901847,-0.014789457,0.027126154
24.455,0.066308141,-0.009929674,0.027126154
24.46,0.06114462,-0.007196048,0.02742989
24.465,0.061752096,-0.011752093,0.027126154
24.47,0.071775392,-0.009018468,0.027126154
24.475,0.062663302,-0.011752093,0.027126154
24.48,0.05901847,-0.008107258,0.027126154
24.485,0.062359564,-0.008410996,0.027126154
24.49,0.063878246,-0.007196048,0.027126154
24.495,0.06114462,-0.008107258,0.027126154
24.5,0.064485721,-0.006588576,0.027126154
24.505,0.06114462,-0.013270775,0.027126154
24.51,0.063270777,-0.013878247,0.027126154
24.515,0.060537152,-0.005069895,0.027126154
24.52,0.062663302,-0.009018468,0.027126154
24.525,0.062055834,-0.010840883,0.027126154
24.53,0.063574515,-0.009018468,0.027126154
24.535,0.069952972,-0.010233412,0.027126154
24.54,0.064485721,-0.010840883,0.027126154
24.545,0.061752096,-0.00871473,0.027126154
24.55,0.06114462,-0.008410996,0.02742989
24.555,0.06813056,-0.006892314,0.027126154
24.56,0.060840882,-0.010537149,0.027126154
24.565,0.063878246,-0.005373631,0.027126154
24.57,0.062359564,-0.011752093,0.027126154
24.575,0.066004403,-0.006892314,0.027126154
24.58,0.064485721,-0.005373631,0.026822418
24.585,0.058714733,-0.008107258,0.027126154
24.59,0.062359564,-0.007499786,0.027126154
24.595,0.058714733,-0.008410996,0.027126154
24.6,0.061752096,-0.00962594,0.027126154
24.605,0.06296704,-0.00871473,0.027126154
24.61,0.058714733,-0.008107258,0.027126154
24.615,0.063574515,-0.008107258,0.027126154
24.62,0.064789459,-0.010537149,0.027126154
24.625,0.063574515,-0.011448355,0.027126154
24.63,0.064485721,-0.009929674,0.027126154
24.635,0.063574515,-0.011144621,0.027126154
24.64,0.061448358,-0.008107258,0.027126154
24.645,0.065700665,-0.009018468,0.02742989
24.65,0.065093197,-0.011448355,0.027126154
24.655,0.061752096,-0.005677367,0.026822418
24.66,0.069041766,-0.014485719,0.027126154
24.665,0.060537152,-0.011752093,0.027126154
24.67,0.063878246,-0.007196048,0.027126154
24.675,0.063878246,-0.010537149,0.027126154
24.68,0.059322201,-0.010233412,0.027126154
24.685,0.062359564,-0.00780352,0.027126154
24.69,0.066611879,-0.008107258,0.02742989
24.695,0.060537152,-0.009322202,0.027126154
24.7,0.063270777,-0.009322202,0.027126154
24.705,0.062359564,-0.007499786,0.027126154
24.71,0.071167924,-0.007196048,0.02742989
24.715,0.059929676,-0.007196048,0.027126154
24.72,0.06813056,-0.005677367,0.027126154
24.725,0.059625939,-0.009322202,0.027126154
24.73,0.060233414,-0.005981104,0.026822418
24.735,0.058714733,-0.005677367,0.027126154
24.74,0.06114462,-0.00962594,0.027126154
24.745,0.06114462,-0.00871473,0.027126154
24.75,0.06114462,-0.007499786,0.027126154
24.755,0.059625939,-0.00871473,0.027126154
24.76,0.060233414,-0.006284839,0.027126154
24.765,0.065700665,-0.005677367,0.027126154
24.77,0.062359564,-0.005677367,0.02742989
24.775,0.059322201,-0.008107258,0.02742989
24.78,0.064485721,-0.013574513,0.02742989
24.785,0.065093197,-0.007196048,0.02742989
24.79,0.063574515,-0.005069895,0.02742989
24.795,0.05901847,-0.016308138,0.02742989
24.8,0.063574515,-0.012967037,0.02742989
24.805,0.064485721,-0.00962594,0.02742989
24.81,0.062359564,-0.006588576,0.02742989
24.815,0.066611879,-0.00780352,0.02742989
24.82,0.061752096,-0.005069895,0.02742989
24.825,0.06114462,-0.00780352,0.02742989
24.83,0.065700665,-0.00871473,0.027733628
24.835,0.062663302,-0.006588576,0.027126154
24.84,0.062663302,-0.005981104,0.02742989
24.845,0.06114462,-0.018130558,0.02742989
24.85,0.062055834,-0.010537149,0.02742989
24.855,0.06296704,-0.012359565,0.02742989
24.86,0.065093197,-0.007499786,0.027126154
24.865,0.062663302,-0.009322202,0.02742989
24.87,0.063878246,-0.005069895,0.027126154
24.875,0.06296704,-0.010537149,0.02742989
24.88,0.063878246,-0.011752093,0.02742989
24.885,0.062359564,-0.007196048,0.02742989
24.89,0.06114462,-0.006284839,0.02742989
24.895,0.061752096,-0.006588576,0.027126154
24.9,0.063270777,-0.006284839,0.02742989
24.905,0.065700665,-0.011144621,0.02742989
24.91,0.06296704,-0.006892314,0.02742989
24.915,0.060233414,-0.008107258,0.02742989
24.92,0.062663302,-0.010537149,0.027126154
24.925,0.05901847,-0.00871473,0.02742989
24.93,0.062359564,-0.008107258,0.027126154
24.935,0.063878246,-0.012359565,0.027126154
24.94,0.066308141,-0.012359565,0.027126154
24.945,0.061752096,-0.008107258,0.027126154
24.95,0.065093197,-0.007499786,0.027126154
24.955,0.062055834,-0.00871473,0.02742989
24.96,0.068434291,-0.010537149,0.02742989
24.965,0.064789459,-0.006892314,0.02742989
24.97,0.062359564,-0.011144621,0.027126154
24.975,0.058107257,-0.005373631,0.027126154
24.98,0.066004403,-0.00780352,0.027126154
24.985,0.066004403,-0.006284839,0.027126154
24.99,0.061448358,-0.014485719,0.027126154
24.995,0.063878246,-0.006892314,0.027126154
25.0,0.063574515,-0.007196048,0.02742989
25.005,0.062359564,-0.013270775,0.02742989
25.01,0.06296704,-0.006588576,0.027126154
25.015,0.062359564,-0.008107258,0.027126154
25.02,0.060840882,-0.005677367,0.027126154
25.025,0.066915609,-0.006284839,0.027126154
25.03,0.062663302,-0.005981104,0.027126154
25.035,0.06114462,-0.011752093,0.027126154
25.04,0.061752096,-0.006588576,0.02742989
25.045,0.063574515,-0.006588576,0.027126154
25.05,0.071775392,-0.003854949,0.027126154
25.055,0.062359564,-0.007499786,0.027126154
25.06,0.064485721,-0.007196048,0.027126154
25.065,0.064485721,-0.012663303,0.027126154
25.07,0.063878246,-0.008107258,0.027126154
25.075,0.062055834,-0.008410996,0.027126154
25.08,0.062663302,-0.011144621,0.027126154
25.085,0.063270777,-0.009322202,0.027126154
25.09,0.060840882,-0.009018468,0.027126154
25.095,0.062055834,-0.00962594,0.027126154
25.1,0.063270777,-0.009322202,0.027126154
25.105,0.068434291,-0.006284839,0.027126154
25.11,0.06114462,-0.007499786,0.027126154
25.115,0.059929676,-0.005373631,0.026822418
25.12,0.063270777,-0.007196048,0.027126154
25.125,0.063270777,-0.006588576,0.027126154
25.13,0.061448358,-0.004766159,0.02742989
25.135,0.060233414,-0.00780352,0.027126154
25.14,0.063878246,-0.006588576,0.027126154
25.145,0.064789459,-0.012967037,0.027126154
25.15,0.06114462,-0.012359565,0.027126154
25.155,0.062359564,-0.014485719,0.027126154
25.16,0.065093197,-0.007196048,0.027126154
25.165,0.060537152,-0.009018468,0.027126154
25.17,0.06296704,-0.006892314,0.027126154
25.175,0.06296704,-0.006892314,0.027126154
25.18,0.06296704,-0.00780352,0.027126154
25.185,0.064789459,-0.00871473,0.027126154
25.19,0.059322201,-0.006892314,0.027126154
25.195,0.061448358,-0.006588576,0.027126154
25.2,0.066611879,-0.006892314,0.027126154
25.205,0.065700665,-0.009322202,0.027126154
25.21,0.062663302,-0.009018468,0.027126154
25.215,0.061752096,-0.010233412,0.027126154
25.22,0.066915609,-0.008107258,0.027126154
25.225,0.063574515,-0.01691561,0.027126154
25.23,0.063574515,-0.010537149,0.027126154
25.235,0.064485721,-0.008107258,0.02742989
25.24,0.063574515,-0.00871473,0.02742989
25.245,0.062663302,-0.005677367,0.02742989
25.25,0.062663302,-0.010537149,0.027126154
25.255,0.060840882,-0.006284839,0.027126154
25.26,0.059929676,-0.009322202,0.027126154
25.265,0.059929676,-0.005677367,0.027126154
25.27,0.061448358,-0.008107258,0.027126154
25.275,0.061448358,-0.011144621,0.027126154
25.28,0.06296704,-0.00871473,0.02742989
25.285,0.060233414,-0.006284839,0.027126154
25.29,0.06114462,-0.007499786,0.027126154
25.295,0.06296704,-0.015093194,0.02742989
25.3,0.063878246,-0.007196048,0.02742989
25.305,0.059929676,-0.012663303,0.02742989
25.31,0.058714733,-0.006892314,0.02742989
25.315,0.065093197,-0.007499786,0.02742989
25.32,0.065093197,-0.016611876,0.027126154
25.325,0.062359564,-0.006284839,0.02742989
25.33,0.064181983,-0.012967037,0.02742989
25.335,0.067219347,-0.009929674,0.02742989
25.34,0.063574515,-0.010233412,0.02742989
25.345,0.061752096,-0.006284839,0.02742989
25.35,0.06813056,-0.011144621,0.027126154
25.355,0.066308141,-0.006284839,0.02742989
25.36,0.061752096,-0.006588576,0.02742989
25.365,0.059929676,-0.012359565,0.027126154
25.37,0.062663302,-0.008410996,0.02742989
25.375,0.064181983,-0.006588576,0.02742989
25.38,0.06114462,-0.009018468,0.02742989
25.385,0.064789459,-0.009929674,0.02742989
25.39,0.060840882,-0.00962594,0.02742989
25.395,0.059929676,-0.006284839,0.027126154
25.4,0.064485721,-0.006588576,0.02742989
25.405,0.062359564,-0.00871473,0.027126154
25.41,0.066611879,-0.004766159,0.027126154
25.415,0.061448358,-0.007499786,0.027126154
25.42,0.061752096,-0.006284839,0.027126154
25.425,0.069345504,-0.005981104,0.027126154
25.43,0.069345504,-0.008107258,0.02742989
25.435,0.060537152,-0.004158685,0.02742989
25.44,0.066308141,-0.011752093,0.02742989
25.445,0.068434291,-0.009018468,0.02742989
25.45,0.062055834,-0.006892314,0.027126154
25.455,0.063270777,-0.009018468,0.02742989
25.46,0.06296704,-0.009018468,0.02742989
25.465,0.066915609,-0.00871473,0.02742989
25.47,0.06296704,-0.007499786,0.027126154
25.475,0.06114462,-0.008410996,0.027126154
25.48,0.063574515,-0.008107258,0.027126154
25.485,0.059929676,-0.005069895,0.027126154
25.49,0.065700665,-0.007499786,0.02742989
25.495,0.064485721,-0.006892314,0.02742989
25.5,0.066004403,-0.011752093,0.027126154
25.505,0.064485721,-0.005069895,0.027126154
25.51,0.06296704,-0.005677367,0.02742989
25.515,0.061752096,-0.008410996,0.027126154
25.52,0.061752096,-0.010233412,0.027126154
25.525,0.06296704,-0.006284839,0.027126154
25.53,0.063878246,-0.006284839,0.027126154
25.535,0.058714733,-0.008107258,0.027126154
25.54,0.065093197,-0.00871473,0.027126154
25.545,0.062359564,-0.011144621,0.027126154
25.55,0.064181983,-0.010840883,0.027126154
25.555,0.06114462,-0.005069895,0.027126154
25.56,0.065700665,-0.008107258,0.027126154
25.565,0.059929676,-0.009018468,0.02742989
25.57,0.064789459,-0.012663303,0.027126154
25.575,0.065396927,-0.010537149,0.027126154
25.58,0.061752096,-0.009929674,0.027126154
25.585,0.063270777,-0.009929674,0.027126154
25.59,0.060840882,-0.008107258,0.02742989
25.595,0.06114462,-0.008410996,0.02742989
25.6,0.066004403,-0.009322202,0.02742989
25.605,0.063878246,-0.005981104,0.02742989
25.61,0.064789459,-0.008410996,0.02742989
25.615,0.064181983,-0.007499786,0.02742989
25.62,0.061752096,-0.00780352,0.027126154
25.625,0.062663302,-0.009322202,0.02742989
25.63,0.067523085,-0.004462423,0.027126154
25.635,0.059625939,-0.010840883,0.02742989
25.64,0.06296704,-0.007499786,0.02742989
25.645,0.061752096,-0.007499786,0.02742989
25.65,0.062359564,-0.004766159,0.02742989
25.655,0.062359564,-0.006892314,0.02742989
25.66,0.066915609,-0.013878247,0.027126154
25.665,0.065396927,-0.009322202,0.027126154
25.67,0.065396927,-0.008107258,0.02742989
25.675,0.062359564,-0.00871473,0.027126154
25.68,0.066308141,-0.005069895,0.02742989
25.685,0.063878246,-0.010233412,0.027126154
25.69,0.06296704,-0.007196048,0.027126154
25.695,0.060233414,-0.010537149,0.027126154
25.7,0.059929676,-0.008107258,0.027126154
25.705,0.062663302,-0.009929674,0.02742989
25.71,0.066308141,-0.005373631,0.027126154
25.715,0.065093197,-0.009929674,0.02742989
25.72,0.066611879,-0.006892314,0.02742989
25.725,0.060840882,-0.007196048,0.02742989
25.73,0.062359564,-0.005677367,0.02742989
25.735,0.05901847,-0.00780352,0.027126154
25.74,0.061752096,-0.008107258,0.027126154
25.745,0.061752096,-0.009018468,0.027126154
25.75,0.062359564,-0.00780352,0.02742989
25.755,0.063878246,-0.012055831,0.02742989
25.76,0.064181983,-0.013270775,0.02742989
25.765,0.063270777,-0.00780352,0.027126154
25.77,0.062663302,-0.005677367,0.027126154
25.775,0.065093197,-0.00780352,0.02742989
25.78,0.063878246,-0.009018468,0.027126154
25.785,0.060233414,-0.010537149,0.02742989
25.79,0.065093197,-0.006892314,0.027126154
25.795,0.063574515,-0.011144621,0.027126154
25.8,0.063878246,-0.007499786,0.027126154
25.805,0.062663302,-0.006892314,0.02742989
25.81,0.063574515,-0.008107258,0.02742989
25.815,0.062663302,-0.010840883,0.02742989
25.82,0.059929676,-0.00780352,0.02742989
25.825,0.061752096,-0.012055831,0.027126154
25.83,0.066004403,-0.012967037,0.02742989
25.835,0.060537152,-0.005981104,0.02742989
25.84,0.072990336,-0.006892314,0.02742989
25.845,0.06114462,-0.008410996,0.027126154
25.85,0.06114462,-0.005981104,0.02742989
25.855,0.063574515,-0.011752093,0.02742989
25.86,0.063270777,-0.006892314,0.02742989
25.865,0.065396927,-0.013270775,0.02742989
25.87,0.06114462,-0.006588576,0.02742989
25.875,0.066611879,-0.010840883,0.02742989
25.88,0.062359564,-0.00871473,0.02742989
25.885,0.065396927,-0.00780352,0.02742989
25.89,0.065093197,-0.007196048,0.02742989
25.895,0.062055834,-0.010537149,0.02742989
25.9,0.063574515,-0.006284839,0.02742989
25.905,0.062055834,-0.007196048,0.02742989
25.91,0.063574515,-0.011448355,0.02742989
25.915,0.062055834,-0.005677367,0.027733628
25.92,0.061752096,-0.005981104,0.02742989
25.925,0.063574515,-0.011144621,0.027733628
25.93,0.064181983,-0.007499786,0.027733628
25.935,0.062055834,-0.009018468,0.02742989
25.94,0.059929676,-0.00780352,0.02742989
25.945,0.064485721,-0.011752093,0.02742989
25.95,0.06114462,-0.006284839,0.02742989
25.955,0.066004403,-0.005677367,0.02742989
25.96,0.061752096,-0.005981104,0.02742989
25.965,0.063574515,-0.011752093,0.02742989
25.97,0.060840882,-0.006588576,0.02742989
25.975,0.063878246,-0.014181985,0.02742989
25.98,0.06296704,-0.00962594,0.02742989
25.985,0.063878246,-0.011144621,0.02742989
25.99,0.06296704,-0.00780352,0.02742989
25.995,0.063574515,-0.006892314,0.02742989
26.0,0.063574515,-0.009322202,0.027733628
26.005,0.06296704,-0.00871473,0.027733628
26.01,0.061448358,-0.008410996,0.02742989
26.015,0.06296704,-0.00871473,0.02742989
26.02,0.067826822,-0.005069895,0.02742989
26.025,0.062663302,-0.006284839,0.02742989
26.03,0.062663302,-0.008107258,0.02742989
26.035,0.063574515,-0.004462423,0.02742989
26.04,0.062663302,-0.009018468,0.02742989
26.045,0.061752096,-0.012663303,0.02742989
26.05,0.061448358,-0.006284839,0.027733628
26.055,0.065093197,-0.010233412,0.02742989
26.06,0.06813056,-0.010840883,0.02742989
26.065,0.063270777,-0.012663303,0.02742989
26.07,0.065093197,-0.007499786,0.02742989
26.075,0.061752096,-0.009929674,0.027733628
26.08,0.062359564,-0.003854949,0.027733628
26.085,0.06114462,-0.010233412,0.02742989
26.09,0.060840882,-0.004766159,0.02742989
26.095,0.063574515,-0.004766159,0.02742989
26.1,0.065700665,-0.008107258,0.02742989
26.105,0.059322201,-0.009929674,0.02742989
26.11,0.059625939,-0.006588576,0.02742989
26.115,0.063270777,-0.006892314,0.02742989
26.12,0.06296704,-0.009018468,0.02742989
26.125,0.062055834,-0.011144621,0.027126154
26.13,0.064789459,-0.006588576,0.02742989
26.135,0.065093197,-0.007499786,0.02742989
26.14,0.060233414,-0.011448355,0.02742989
26.145,0.063270777,-0.007499786,0.02742989
26.15,0.063878246,-0.009322202,0.02742989
26.155,0.060537152,-0.007196048,0.02742989
26.16,0.063574515,-0.006284839,0.02742989
26.165,0.061752096,-0.011144621,0.02742989
26.17,0.061752096,-0.010840883,0.02742989
26.175,0.062359564,-0.00962594,0.02742989
26.18,0.06296704,-0.009322202,0.02742989
26.185,0.06296704,-0.006588576,0.02742989
26.19,0.061448358,-0.005373631,0.02742989
26.195,0.066915609,-0.005677367,0.02742989
26.2,0.06296704,-0.008410996,0.02742989
26.205,0.063270777,-0.011448355,0.02742989
26.21,0.062359564,-0.00780352,0.02742989
26.215,0.065700665,-0.010537149,0.02742989
26.22,0.060537152,-0.013878247,0.02742989
26.225,0.062663302,-0.00871473,0.02742989
26.23,0.060840882,-0.010537149,0.02742989
26.235,0.063878246,-0.008107258,0.02742989
26.24,0.066004403,-0.006892314,0.02742989
26.245,0.065396927,-0.00871473,0.02742989
26.25,0.066611879,-0.010537149,0.02742989
26.255,0.060537152,-0.006284839,0.02742989
26.26,0.065093197,-0.009929674,0.02742989
26.265,0.063270777,-0.005069895,0.02742989
26.27,0.073294073,-0.004462423,0.02742989
26.275,0.062663302,-0.013574513,0.02742989
26.28,0.062663302,-0.005069895,0.02742989
26.285,0.062663302,-0.005373631,0.027126154
26.29,0.066004403,-0.00780352,0.02742989
26.295,0.064485721,-0.008410996,0.02742989
26.3,0.061752096,-0.008107258,0.02742989
26.305,0.060537152,-0.00962594,0.02742989
26.31,0.068738028,-0.00871473,0.02742989
26.315,0.078761324,-0.015093194,0.02742989
26.32,0.063270777,-0.006892314,0.02742989
26.325,0.060537152,-0.007499786,0.02742989
26.33,0.061448358,-0.007499786,0.02742989
26.335,0.062055834,-0.007196048,0.02742989
26.34,0.063878246,-0.006588576,0.02742989
26.345,0.063270777,-0.00871473,0.02742989
26.35,0.062359564,-0.009929674,0.02742989
26.355,0.070864186,-0.006284839,0.02742989
26.36,0.06296704,-0.008410996,0.02742989
26.365,0.064181983,-0.013574513,0.02742989
26.37,0.064485721,-0.00871473,0.02742989
26.375,0.062359564,-0.00962594,0.027126154
26.38,0.065396927,-0.00962594,0.02742989
26.385,0.065093197,-0.010840883,0.02742989
26.39,0.061752096,-0.00780352,0.02742989
26.395,0.06114462,-0.010840883,0.02742989
26.4,0.060537152,-0.011144621,0.02742989
26.405,0.060233414,-0.004766159,0.02742989
26.41,0.064485721,-0.010233412,0.02742989
26.415,0.061448358,-0.010840883,0.027126154
26.42,0.059929676,-0.009018468,0.027126154
26.425,0.063574515,-0.006892314,0.027126154
26.43,0.061752096,-0.006892314,0.02742989
26.435,0.063270777,-0.009929674,0.027126154
26.44,0.062359564,-0.011144621,0.02742989
26.445,0.062359564,-0.006892314,0.027126154
26.45,0.06114462,-0.006588576,0.02742989
26.455,0.060840882,-0.005677367,0.02742989
26.46,0.061752096,-0.006284839,0.02742989
26.465,0.064485721,-0.010840883,0.02742989
26.47,0.068738028,-0.013574513,0.027126154
26.475,0.062359564,-0.009322202,0.027126154
26.48,0.059322201,-0.006284839,0.02742989
26.485,0.063878246,-0.009322202,0.027126154
26.49,0.063878246,-0.007196048,0.027126154
26.495,0.064789459,-0.011144621,0.02742989
26.5,0.073597811,-0.012055831,0.02742989
26.505,0.060840882,-0.008107258,0.02742989
26.51,0.062359564,-0.010537149,0.02742989
26.515,0.063574515,-0.009929674,0.02742989
26.52,0.065093197,-0.007196048,0.02742989
26.525,0.066308141,-0.009322202,0.027126154
26.53,0.060537152,-0.005981104,0.027126154
26.535,0.064485721,-0.009322202,0.02742989
26.54,0.061448358,-0.00871473,0.02742989
26.545,0.063574515,-0.010537149,0.02742989
26.55,0.060537152,-0.010233412,0.027126154
26.555,0.064181983,-0.00780352,0.02742989
26.56,0.062663302,-0.006588576,0.02742989
26.565,0.060840882,-0.005677367,0.02742989
26.57,0.062055834,-0.008107258,0.02742989
26.575,0.065700665,-0.006284839,0.02742989
26.58,0.06296704,-0.00871473,0.02742989
26.585,0.059929676,-0.011144621,0.02742989
26.59,0.065093197,-0.007196048,0.02742989
26.595,0.063574515,-0.00871473,0.02742989
26.6,0.06114462,-0.009929674,0.027126154
26.605,0.064485721,-0.010537149,0.02742989
26.61,0.061752096,-0.009929674,0.027126154
26.615,0.069041766,-0.010537149,0.02742989
26.62,0.06296704,-0.010233412,0.02742989
26.625,0.065396927,-0.00871473,0.02742989
26.63,0.06296704,-0.009018468,0.027126154
26.635,0.062055834,-0.005981104,0.02742989
26.64,0.062663302,-0.006284839,0.02742989
26.645,0.064485721,-0.00780352,0.027126154
26.65,0.063574515,-0.012967037,0.02742989
26.655,0.062359564,-0.006284839,0.02742989
26.66,0.063270777,-0.019041764,0.02742989
26.665,0.069345504,-0.005069895,0.02742989
26.67,0.072990336,-0.006892314,0.02742989
26.675,0.061448358,-0.007499786,0.02742989
26.68,0.066004403,-0.004766159,0.02742989
26.685,0.062055834,-0.010840883,0.02742989
26.69,0.059929676,-0.013270775,0.02742989
26.695,0.062663302,-0.005981104,0.02742989
26.7,0.062359564,-0.013270775,0.02742989
26.705,0.066611879,-0.009929674,0.02742989
26.71,0.065396927,-0.004462423,0.02742989
26.715,0.06296704,-0.010537149,0.02742989
26.72,0.062359564,-0.008410996,0.02742989
26.725,0.06114462,-0.00780352,0.02742989
26.73,0.068738028,-0.006892314,0.027733628
26.735,0.061752096,-0.009322202,0.02742989
26.74,0.06296704,-0.008410996,0.02742989
26.745,0.064789459,-0.008107258,0.027126154
26.75,0.058714733,-0.00780352,0.02742989
26.755,0.061752096,-0.006284839,0.02742989
26.76,0.062055834,-0.013270775,0.027733628
26.765,0.066915609,-0.006284839,0.02742989
26.77,0.061448358,-0.00780352,0.02742989
26.775,0.064485721,-0.005373631,0.02742989
26.78,0.065093197,-0.008107258,0.02742989
26.785,0.066308141,-0.011752093,0.02742989
26.79,0.061752096,-0.007499786,0.02742989
26.795,0.063574515,-0.005373631,0.02742989
26.8,0.063878246,-0.006892314,0.02742989
26.805,0.065093197,-0.006588576,0.02742989
26.81,0.06114462,-0.005069895,0.02742989
26.815,0.064485721,-0.006284839,0.02742989
26.82,0.062055834,-0.011752093,0.02742989
26.825,0.063270777,-0.015093194,0.027126154
26.83,0.066004403,-0.007499786,0.02742989
26.835,0.063270777,-0.00780352,0.02742989
26.84,0.062359564,-0.006284839,0.02742989
26.845,0.062055834,-0.005677367,0.02742989
26.85,0.06296704,-0.00780352,0.02742989
26.855,0.063574515,-0.005981104,0.02742989
26.86,0.065700665,-0.007499786,0.02742989
26.865,0.069041766,-0.006892314,0.02742989
26.87,0.059929676,-0.007196048,0.02742989
26.875,0.062055834,-0.00871473,0.02742989
26.88,0.064485721,-0.009018468,0.02742989
26.885,0.065700665,-0.006892314,0.02742989
26.89,0.062359564,-0.007196048,0.02742989
26.895,0.066004403,-0.009018468,0.02742989
26.9,0.06114462,-0.006892314,0.02742989
26.905,0.062359564,-0.012055831,0.02742989
26.91,0.062055834,-0.007196048,0.027126154
26.915,0.06296704,-0.005677367,0.02742989
26.92,0.06114462,-0.009322202,0.027126154
26.925,0.062055834,-0.007499786,0.02742989
26.93,0.060233414,-0.009929674,0.027126154
26.935,0.063878246,-0.012967037,0.02742989
26.94,0.069345504,-0.009929674,0.027126154
26.945,0.061752096,-0.010537149,0.027126154
26.95,0.065396927,-0.011752093,0.02742989
26.955,0.062359564,-0.013574513,0.027126154
26.96,0.06296704,-0.009018468,0.027126154
26.965,0.06114462,-0.014181985,0.027126154
26.97,0.062055834,-0.00962594,0.027126154
26.975,0.067219347,-0.013574513,0.027126154
26.98,0.063270777,-0.008107258,0.027126154
26.985,0.06296704,-0.010537149,0.027126154
26.99,0.062359564,-0.014181985,0.027126154
26.995,0.066915609,-0.011752093,0.027126154
27.0,0.064181983,-0.013574513,0.02742989
27.005,0.067826822,-0.018130558,0.02742989
27.01,0.059322201,-0.008107258,0.027126154
27.015,0.06114462,-0.009929674,0.027126154
27.02,0.062055834,-0.011144621,0.027126154
27.025,0.066308141,-0.009322202,0.027126154
27.03,0.064789459,-0.005373631,0.027126154
27.035,0.064485721,-0.010840883,0.027126154
27.04,0.063574515,-0.00871473,0.027126154
27.045,0.063574515,-0.007499786,0.027126154
27.05,0.062663302,-0.006284839,0.02742989
27.055,0.061448358,-0.007499786,0.027126154
27.06,0.06296704,-0.006284839,0.027126154
27.065,0.061752096,-0.014485719,0.027126154
27.07,0.062055834,-0.010233412,0.02742989
27.075,0.06114462,-0.005677367,0.02742989
27.08,0.062663302,-0.006284839,0.02742989
27.085,0.062359564,-0.008107258,0.02742989
27.09,0.06114462,-0.013878247,0.02742989
27.095,0.063878246,-0.011448355,0.027126154
27.1,0.061752096,-0.00962594,0.027126154
27.105,0.067523085,-0.005677367,0.027126154
27.11,0.060537152,-0.009929674,0.02742989
27.115,0.062663302,-0.00962594,0.027126154
27.12,0.060537152,-0.003854949,0.02742989
27.125,0.06114462,-0.009018468,0.027126154
27.13,0.065700665,-0.00871473,0.027126154
27.135,0.06296704,-0.008107258,0.027126154
27.14,0.062055834,-0.014789457,0.027126154
27.145,0.062055834,-0.009322202,0.02742989
27.15,0.069345504,-0.006284839,0.027126154
27.155,0.060840882,-0.00780352,0.027126154
27.16,0.062055834,-0.007196048,0.02742989
27.165,0.066915609,-0.00780352,0.027126154
27.17,0.064485721,-0.011144621,0.027126154
27.175,0.065396927,-0.007196048,0.02742989
27.18,0.067826822,-0.009929674,0.027126154
27.185,0.06296704,-0.004158685,0.02742989
27.19,0.065396927,-0.00871473,0.02742989
27.195,0.065093197,-0.009322202,0.02742989
27.2,0.064485721,-0.006588576,0.027126154
27.205,0.065700665,-0.004462423,0.027126154
27.21,0.061448358,-0.008107258,0.027126154
27.215,0.066915609,-0.00871473,0.027126154
27.22,0.05901847,-0.007499786,0.027126154
27.225,0.060840882,-0.010840883,0.027126154
27.23,0.059929676,-0.009018468,0.026822418
27.235,0.062359564,-0.005677367,0.027126154
27.24,0.065093197,-0.010537149,0.027126154
27.245,0.063878246,-0.009929674,0.027126154
27.25,0.064485721,-0.007196048,0.027126154
27.255,0.063878246,-0.005981104,0.027126154
27.26,0.062663302,-0.006284839,0.027126154
27.265,0.063270777,-0.005373631,0.02742989
27.27,0.059929676,-0.011144621,0.02742989
27.275,0.064485721,-0.010233412,0.02742989
27.28,0.062055834,-0.012967037,0.027126154
27.285,0.066915609,-0.006892314,0.02742989
27.29,0.066611879,-0.006284839,0.02742989
27.295,0.059625939,-0.006284839,0.02742989
27.3,0.066004403,-0.009929674,0.027126154
27.305,0.060840882,-0.008107258,0.02742989
27.31,0.062663302,-0.007499786,0.02742989
27.315,0.066308141,-0.007499786,0.027126154
27.32,0.06296704,-0.008410996,0.02742989
27.325,0.06296704,-0.005069895,0.02742989
27.33,0.060233414,-0.005677367,0.02742989
27.335,0.059625939,-0.013270775,0.027126154
27.34,0.061752096,-0.007499786,0.027126154
27.345,0.063878246,-0.008107258,0.02742989
27.35,0.062359564,-0.007196048,0.027126154
27.355,0.066308141,-0.006284839,0.02742989
27.36,0.065700665,-0.010537149,0.02742989
27.365,0.06296704,-0.008410996,0.02742989
27.37,0.066308141,-0.010537149,0.02742989
27.375,0.062663302,-0.007196048,0.027126154
27.38,0.06296704,-0.006588576,0.02742989
27.385,0.065700665,-0.008107258,0.02742989
27.39,0.063878246,-0.00780352,0.02742989
27.395,0.062663302,-0.009929674,0.02742989
27.4,0.060840882,-0.005981104,0.02742989
27.405,0.063270777,-0.011752093,0.02742989
27.41,0.066308141,-0.009018468,0.02742989
27.415,0.062663302,-0.006892314,0.027126154
27.42,0.05901847,-0.005981104,0.027126154
27.425,0.059625939,-0.011144621,0.027126154
