Time,MAX,MIN,AVG
116.105,0.52737987,-0.15997541,0.099111661
116.11,0.462684035,-0.162405297,0.098807923
116.115,0.459950417,-0.143573657,0.098200448
116.12,0.480300725,-0.148433432,0.098504186
116.125,0.486071736,-0.180022016,0.098807923
116.13,0.500954807,-0.182451904,0.099111661
116.135,0.483641833,-0.139928818,0.098200448
116.14,0.484249324,-0.168783769,0.098200448
116.145,0.519482732,-0.129601777,0.098200448
116.15,0.53132838,-0.17455475,0.09759298
116.155,0.48971656,-0.133550361,0.098200448
116.16,0.495791286,-0.15086332,0.098200448
116.165,0.520090163,-0.135372773,0.098807923
116.17,0.475744724,-0.120185964,0.098807923
116.175,0.50399214,-0.131120473,0.098807923
116.18,0.565346837,-0.144788593,0.09971913
116.185,0.490627795,-0.140232548,0.098807923
116.19,0.454179436,-0.158152997,0.099415392
116.195,0.461165369,-0.168176293,0.099111661
116.2,0.491842717,-0.14175123,0.099111661
116.205,0.480300725,-0.139928818,0.099111661
116.21,0.468455046,-0.171517387,0.099111661
116.215,0.476352185,-0.145092323,0.098200448
116.22,0.52221632,-0.170909911,0.098807923
116.225,0.455090612,-0.133550361,0.098807923
116.23,0.46238029,-0.159064204,0.098807923
116.235,0.494576335,-0.124742009,0.098807923
116.24,0.499132395,-0.16544266,0.098504186
116.245,0.527987301,-0.157241777,0.098504186
116.25,0.459342957,-0.139928818,0.098200448
116.255,0.462987751,-0.144788593,0.098200448
116.26,0.521912634,-0.167568833,0.098807923
116.265,0.494272619,-0.160582885,0.099111661
116.27,0.466025144,-0.161797836,0.098504186
116.275,0.470884919,-0.155419379,0.098807923
116.28,0.466025144,-0.155115619,0.098807923
116.285,0.437473923,-0.160886616,0.098504186
116.29,0.472707331,-0.131424204,0.099111661
116.295,0.495791286,-0.154811889,0.099111661
116.3,0.501865983,-0.191867724,0.098807923
116.305,0.512800515,-0.145396054,0.100022867
116.31,0.459646672,-0.160279155,0.098807923
116.315,0.453875691,-0.120185964,0.098200448
116.32,0.46693635,-0.142054975,0.098807923
116.325,0.479389518,-0.130512983,0.098200448
116.33,0.462684035,-0.146611005,0.099415392
116.335,0.455090612,-0.180933222,0.099415392
116.34,0.465417653,-0.152382001,0.098504186
116.345,0.47604844,-0.15147078,0.098807923
116.35,0.476352185,-0.134157822,0.098807923
116.355,0.478782058,-0.170606181,0.098200448
116.36,0.445674807,-0.13294287,0.098504186
116.365,0.499132395,-0.130209252,0.098807923
116.37,0.470277429,-0.138106391,0.098200448
116.375,0.474833488,-0.166050136,0.098807923
116.38,0.475744724,-0.156330571,0.098504186
116.385,0.501865983,-0.17455475,0.099111661
116.39,0.473314822,-0.136587709,0.099111661
116.395,0.474226028,-0.127475619,0.099415392
116.4,0.479693264,-0.148737162,0.099111661
116.405,0.475440949,-0.161494106,0.09971913
116.41,0.465721369,-0.122312121,0.099415392
116.415,0.463595271,-0.15116705,0.098807923
116.42,0.466025144,-0.13780266,0.099111661
116.425,0.486982942,-0.154204428,0.098807923
116.43,0.476959646,-0.187007949,0.099415392
116.435,0.479693264,-0.162709042,0.099415392
116.44,0.481515676,-0.139017597,0.099111661
116.445,0.496095031,-0.138713866,0.098504186
116.45,0.528898478,-0.135372773,0.098504186
116.455,0.504599631,-0.160279155,0.098200448
116.46,0.47149241,-0.147218481,0.098504186
116.465,0.474529743,-0.16999872,0.098504186
116.47,0.487286657,-0.156938046,0.099111661
116.475,0.495183825,-0.154204428,0.098807923
116.48,0.4532682,-0.15997541,0.099111661
116.485,0.486679196,-0.142054975,0.098807923
116.49,0.453875691,-0.159671679,0.098504186
116.495,0.4851605,-0.171821117,0.098807923
116.5,0.457520515,-0.152989477,0.098504186
116.505,0.440815002,-0.216774106,0.099111661
116.51,0.47604844,-0.147218481,0.098807923
116.515,0.466328889,-0.130209252,0.099415392
116.52,0.519178987,-0.134461552,0.098200448
116.525,0.484249324,-0.148737162,0.098807923
116.53,0.449015915,-0.164227724,0.098807923
116.535,0.468758762,-0.146003544,0.098807923
116.54,0.498221189,-0.124134533,0.098200448
116.545,0.519178987,-0.136587709,0.098504186
116.55,0.467847526,-0.142054975,0.098200448
116.555,0.473618567,-0.128083095,0.098504186
116.56,0.449015915,-0.143877387,0.09789671
116.565,0.528594792,-0.142966166,0.098807923
116.57,0.471188664,-0.163923994,0.09789671
116.575,0.466328889,-0.126260683,0.098504186
116.58,0.46238029,-0.133854091,0.099111661
116.585,0.5085482,-0.123527057,0.099415392
116.59,0.486375481,-0.170909911,0.098807923
116.595,0.446586013,-0.125349477,0.099111661
116.6,0.4806045,-0.148433432,0.099415392
116.605,0.491235256,-0.130512983,0.09971913
116.61,0.506422043,-0.168783769,0.098807923
116.615,0.456913054,-0.136587709,0.098807923
116.62,0.472403586,-0.140536278,0.099111661
116.625,0.486375481,-0.159671679,0.098807923
116.63,0.465417653,-0.168783769,0.098504186
116.635,0.459342957,-0.200676084,0.098807923
116.64,0.499132395,-0.142358705,0.098504186
116.645,0.462684035,-0.15086332,0.098200448
116.65,0.44415614,-0.146003544,0.098200448
116.655,0.458127975,-0.166961342,0.098504186
116.66,0.519178987,-0.135676503,0.098200448
116.665,0.565650642,-0.127475619,0.098504186
116.67,0.488805354,-0.167872563,0.098200448
116.675,0.481515676,-0.143269926,0.098807923
116.68,0.469366223,-0.153596953,0.098807923
116.685,0.48121196,-0.127171889,0.099111661
116.69,0.498221189,-0.160582885,0.099111661
116.695,0.462684035,-0.173036069,0.098807923
116.7,0.462684035,-0.163923994,0.098504186
116.705,0.48121196,-0.120793425,0.098807923
116.71,0.503688395,-0.172732338,0.098807923
116.715,0.4806045,-0.125349477,0.098504186
116.72,0.518875241,-0.133550361,0.099111661
116.725,0.50794071,-0.140232548,0.098200448
116.73,0.497309953,-0.140536278,0.099111661
116.735,0.489109099,-0.212825537,0.098807923
116.74,0.462684035,-0.156938046,0.098807923
116.745,0.496398777,-0.149344653,0.098807923
116.75,0.46238029,-0.130512983,0.098200448
116.755,0.479085803,-0.15086332,0.098504186
116.76,0.452660739,-0.146003544,0.098200448
116.765,0.478174597,-0.18852663,0.098807923
116.77,0.440815002,-0.123223327,0.098807923
116.775,0.480300725,-0.143573657,0.098504186
116.78,0.486375481,-0.142054975,0.099415392
116.785,0.484856784,-0.134157822,0.098807923
116.79,0.494576335,-0.15602684,0.099111661
116.795,0.457216769,-0.145396054,0.099111661
116.8,0.505510867,-0.156938046,0.09971913
116.805,0.466632605,-0.126564413,0.09971913
116.81,0.445371062,-0.15602684,0.09971913
116.815,0.491538972,-0.158456728,0.099111661
116.82,0.430791706,-0.173643559,0.098504186
116.825,0.492753953,-0.168783769,0.098200448
116.83,0.468151271,-0.149040893,0.099111661
116.835,0.449623376,-0.118667282,0.098504186
116.84,0.486982942,-0.142966166,0.098504186
116.845,0.449015915,-0.125653207,0.098200448
116.85,0.486375481,-0.123223327,0.09789671
116.855,0.444763601,-0.175162226,0.09759298
116.86,0.500043631,-0.13689144,0.098200448
116.865,0.461772829,-0.147218481,0.098504186
116.87,0.451142043,-0.126260683,0.098504186
116.875,0.452660739,-0.165746406,0.098807923
116.88,0.454483151,-0.15147078,0.099111661
116.885,0.50794071,-0.179414526,0.098200448
116.89,0.465417653,-0.184274316,0.098200448
116.895,0.485464275,-0.138713866,0.099111661
116.9,0.482123166,-0.13689144,0.098504186
116.905,0.539833009,-0.127171889,0.099415392
116.91,0.464506447,-0.153293207,0.098504186
116.915,0.446282268,-0.117148601,0.098200448
116.92,0.487590402,-0.176984638,0.098504186
116.925,0.4532682,-0.129601777,0.098807923
116.93,0.469669968,-0.138106391,0.099111661
116.935,0.483641833,-0.157849267,0.099111661
116.94,0.524949968,-0.166961342,0.09789671
116.945,0.528898478,-0.179414526,0.09759298
116.95,0.534365773,-0.149040893,0.09789671
116.955,0.486679196,-0.142966166,0.09789671
116.96,0.468758762,-0.167872563,0.098504186
116.965,0.496095031,-0.181844413,0.09759298
116.97,0.500043631,-0.131727934,0.098504186
116.975,0.483641833,-0.143573657,0.098807923
116.98,0.454483151,-0.163923994,0.098807923
116.985,0.514015436,-0.213432997,0.098504186
116.99,0.499132395,-0.142054975,0.099415392
116.995,0.508244455,-0.131727934,0.099111661
117.0,0.510370612,-0.14175123,0.099111661
117.005,0.530720949,-0.135980248,0.098504186
117.01,0.438081384,-0.166353881,0.098200448
117.015,0.484856784,-0.16513893,0.098504186
117.02,0.48121196,-0.127475619,0.099111661
117.025,0.49488008,-0.16969496,0.098504186
117.03,0.489412814,-0.158152997,0.098504186
117.035,0.487894177,-0.143877387,0.098807923
117.04,0.467847526,-0.158456728,0.098504186
117.045,0.469366223,-0.145396054,0.098200448
117.05,0.508851945,-0.147218481,0.098504186
117.055,0.479085803,-0.167568833,0.09789671
117.06,0.492146432,-0.145699814,0.098200448
117.065,0.473011047,-0.117148601,0.09789671
117.07,0.500954807,-0.13780266,0.098200448
117.075,0.495791286,-0.133550361,0.098807923
117.08,0.527987301,-0.148433432,0.098807923
117.085,0.484856784,-0.134765297,0.098807923
117.09,0.476352185,-0.180325747,0.098504186
117.095,0.487894177,-0.144788593,0.098807923
117.1,0.50399214,-0.141447499,0.098807923
117.105,0.444459856,-0.129298046,0.099111661
117.11,0.464202732,-0.160886616,0.099111661
117.115,0.468151271,-0.168176293,0.098807923
117.12,0.510370612,-0.134765297,0.099111661
117.125,0.484249324,-0.163923994,0.098504186
117.13,0.515230417,-0.149040893,0.098807923
117.135,0.453875691,-0.16969496,0.098807923
117.14,0.44871214,-0.139928818,0.098504186
117.145,0.505207121,-0.14691475,0.098504186
117.15,0.475137204,-0.170302451,0.098504186
117.155,0.460557878,-0.1924752,0.09759298
117.16,0.4532682,-0.182755634,0.098200448
117.165,0.485464275,-0.164835185,0.098200448
117.17,0.475137204,-0.139625087,0.098504186
117.175,0.504295886,-0.132031664,0.098504186
117.18,0.496398777,-0.166657612,0.099111661
117.185,0.476352185,-0.139321342,0.099111661
117.19,0.45782426,-0.127779365,0.098504186
117.195,0.473618567,-0.142358705,0.098504186
117.2,0.49032405,-0.159064204,0.098504186
117.205,0.487894177,-0.155419379,0.09971913
117.21,0.47604844,-0.158152997,0.098504186
117.215,0.442637444,-0.146611005,0.098504186
117.22,0.464202732,-0.131424204,0.098807923
117.225,0.494576335,-0.146611005,0.098807923
117.23,0.47209987,-0.135372773,0.099111661
117.235,0.4851605,-0.190652788,0.098504186
117.24,0.51766032,-0.15147078,0.098504186
117.245,0.512496769,-0.138713866,0.09789671
117.25,0.530113459,-0.13749893,0.09759298
117.255,0.458127975,-0.169087499,0.09759298
117.26,0.467240065,-0.152078271,0.09759298
117.265,0.477567106,-0.131424204,0.098200448
117.27,0.452053279,-0.138713866,0.098200448
117.275,0.464202732,-0.168783769,0.098200448
117.28,0.495791286,-0.155419379,0.098807923
117.285,0.46238029,-0.164835185,0.098504186
117.29,0.457520515,-0.161797836,0.098504186
117.295,0.457216769,-0.13749893,0.098807923
117.3,0.538921833,-0.149040893,0.098504186
117.305,0.506725788,-0.180022016,0.099111661
117.31,0.517356575,-0.13294287,0.098807923
117.315,0.462684035,-0.148433432,0.09789671
117.32,0.495791286,-0.224063769,0.098200448
117.325,0.481515676,-0.147218481,0.098807923
117.33,0.459039211,-0.149648383,0.098807923
117.335,0.475744724,-0.14175123,0.098504186
117.34,0.462076575,-0.149648383,0.098807923
117.345,0.514015436,-0.161797836,0.098504186
117.35,0.524949968,-0.125653207,0.098200448
117.355,0.464506447,-0.12109717,0.098200448
117.36,0.483945578,-0.124742009,0.098504186
117.365,0.52221632,-0.176377177,0.098200448
117.37,0.460861593,-0.194601357,0.098504186
117.375,0.477567106,-0.152685732,0.098504186
117.38,0.469669968,-0.152078271,0.098807923
117.385,0.486071736,-0.177288383,0.099111661
117.39,0.464810193,-0.126868144,0.099415392
117.395,0.469366223,-0.14691475,0.099415392
117.4,0.492450178,-0.136587709,0.099415392
117.405,0.459950417,-0.13294287,0.098807923
117.41,0.501258552,-0.12838684,0.099111661
117.415,0.504903376,-0.150255844,0.098807923
117.42,0.48121196,-0.143269926,0.098807923
117.425,0.474833488,-0.112896286,0.099415392
117.43,0.465113908,-0.184881791,0.099111661
117.435,0.524038732,-0.158152997,0.099111661
117.44,0.447497219,-0.179718271,0.099111661
117.445,0.450838298,-0.163316503,0.099111661
117.45,0.546515226,-0.15997541,0.099111661
117.455,0.464202732,-0.141143769,0.098504186
117.46,0.500043631,-0.143573657,0.099111661
117.465,0.486679196,-0.194601357,0.098504186
117.47,0.504599631,-0.143573657,0.098807923
117.475,0.493361413,-0.176377177,0.098807923
117.48,0.456609309,-0.158456728,0.099111661
117.485,0.486071736,-0.147522226,0.098807923
117.49,0.47604844,-0.149952114,0.099111661
117.495,0.472403586,-0.135676503,0.099111661
117.5,0.487286657,-0.128083095,0.099111661
117.505,0.474833488,-0.129905507,0.098807923
117.51,0.505207121,-0.153293207,0.09971913
117.515,0.46693635,-0.13780266,0.099415392
117.52,0.470581174,-0.15602684,0.099111661
117.525,0.48971656,-0.142054975,0.099111661
117.53,0.461165369,-0.135372773,0.099111661
117.535,0.468151271,-0.144181117,0.098807923
117.54,0.479693264,-0.129905507,0.099111661
117.545,0.523127556,-0.200068593,0.098807923
117.55,0.509763181,-0.142662436,0.098807923
117.555,0.46693635,-0.143877387,0.098807923
117.56,0.451749533,-0.148129702,0.098504186
117.565,0.471796125,-0.177288383,0.098504186
117.57,0.479085803,-0.146003544,0.098807923
117.575,0.471188664,-0.153293207,0.098807923
117.58,0.479693264,-0.142358705,0.099415392
117.585,0.496398777,-0.127779365,0.09971913
117.59,0.488501638,-0.134461552,0.099111661
117.595,0.529809713,-0.15997541,0.099415392
117.6,0.466632605,-0.124438263,0.099415392
117.605,0.520090163,-0.153596953,0.099111661
117.61,0.457520515,-0.135372773,0.099111661
117.615,0.487894177,-0.131120473,0.098807923
117.62,0.470277429,-0.140232548,0.098504186
117.625,0.520090163,-0.161494106,0.099415392
117.63,0.48971656,-0.146003544,0.099415392
117.635,0.482730627,-0.1371952,0.099111661
117.64,0.451445818,-0.130209252,0.099111661
117.645,0.452356994,-0.119578488,0.099111661
117.65,0.515534163,-0.162709042,0.099111661
117.655,0.487894177,-0.139017597,0.098200448
117.66,0.47149241,-0.155419379,0.099111661
117.665,0.522520065,-0.152685732,0.099415392
117.67,0.458127975,-0.129298046,0.099111661
117.675,0.502777219,-0.113807507,0.099415392
117.68,0.47604844,-0.154508159,0.100022867
117.685,0.479085803,-0.172124863,0.09971913
117.69,0.465113908,-0.144788593,0.099111661
117.695,0.495183825,-0.152382001,0.099415392
117.7,0.493361413,-0.119578488,0.098504186
117.705,0.483641833,-0.15147078,0.099415392
117.71,0.460861593,-0.141143769,0.099415392
117.715,0.479693264,-0.138713866,0.099111661
117.72,0.468758762,-0.199157402,0.098807923
117.725,0.459342957,-0.163620234,0.098504186
117.73,0.486071736,-0.191260248,0.099415392
117.735,0.473922282,-0.154811889,0.099111661
117.74,0.483338118,-0.159671679,0.098807923
117.745,0.456305593,-0.138410136,0.098504186
117.75,0.535277009,-0.158152997,0.098807923
117.755,0.493057668,-0.149952114,0.098504186
117.76,0.500347316,-0.20189102,0.098504186
117.765,0.463595271,-0.139625087,0.098807923
117.77,0.538010597,-0.13294287,0.099111661
117.775,0.489412814,-0.160279155,0.099415392
117.78,0.462076575,-0.142358705,0.098807923
117.785,0.467847526,-0.119274758,0.099111661
117.79,0.478478342,-0.141447499,0.098504186
117.795,0.53132838,-0.138106391,0.099111661
117.8,0.490931511,-0.16513893,0.099415392
117.805,0.479389518,-0.139017597,0.099415392
117.81,0.505814552,-0.131120473,0.098807923
117.815,0.469669968,-0.149952114,0.098504186
117.82,0.48576802,-0.194297627,0.098504186
117.825,0.462987751,-0.142358705,0.098504186
117.83,0.478478342,-0.15116705,0.098807923
117.835,0.496095031,-0.166961342,0.098504186
117.84,0.484249324,-0.20189102,0.098504186
117.845,0.464810193,-0.176377177,0.09789671
117.85,0.516445339,-0.165746406,0.09789671
117.855,0.470581174,-0.138106391,0.098200448
117.86,0.469973713,-0.14175123,0.098200448
117.865,0.50794071,-0.150255844,0.09759298
117.87,0.452356994,-0.15572311,0.098504186
117.875,0.480300725,-0.164835185,0.098504186
117.88,0.478174597,-0.122312121,0.098807923
117.885,0.4766559,-0.166961342,0.098807923
117.89,0.524949968,-0.145396054,0.098200448
117.895,0.460861593,-0.154811889,0.098807923
117.9,0.478478342,-0.131727934,0.098504186
117.905,0.486375481,-0.159367934,0.099415392
117.91,0.450534582,-0.13689144,0.098807923
117.915,0.45782426,-0.134461552,0.09789671
117.92,0.489412814,-0.167568833,0.098807923
117.925,0.490931511,-0.149040893,0.098504186
117.93,0.488805354,-0.158760458,0.099111661
117.935,0.479996979,-0.152989477,0.099111661
117.94,0.552893698,-0.135980248,0.098504186
117.945,0.477870822,-0.177895844,0.09789671
117.95,0.547122717,-0.180629477,0.098200448
117.955,0.476352185,-0.13294287,0.09789671
117.96,0.450230837,-0.193690136,0.098200448
117.965,0.515230417,-0.179414526,0.098200448
117.97,0.4851605,-0.131424204,0.098807923
117.975,0.470884919,-0.167568833,0.099111661
117.98,0.456001818,-0.205535859,0.098504186
117.985,0.487286657,-0.166657612,0.098807923
117.99,0.462076575,-0.164531454,0.099111661
